# Event Database of Frequency Peaks
#SHOT: 159243 TIME: 351.023
#SHOT: 159243 TIME: 386.863
175.293, 218.2617, 5.3711, 74.2188, 1.9531, 204.5898, 14.1602, 195.8008, 86.9141, 202.6367, 211.4258, 24.4141, 20.9961, 85.9375, 21.9727, 143.0664, 71.7773, 75.6836, 80.5664, 65.4297
#SHOT: 159243 TIME: 387.375
86.9141, 204.5898, 5.3711, 188.9648, 82.5195, 202.6367, 2.4414, 195.8008, 23.9258, 14.6484, 74.2188, 211.4258, 85.9375, 143.0664, 71.2891, 20.5078, 21.9727, 75.6836, 80.5664, 65.4297
#SHOT: 159243 TIME: 387.887
184.082, 246.0938, 202.6367, 82.5195, 195.8008, 218.2617, 14.6484, 204.5898, 188.9648, 5.3711, 1.9531, 211.4258, 21.9727, 142.5781, 71.2891, 85.9375, 20.0195, 80.5664, 75.6836, 65.4297
#SHOT: 159243 TIME: 388.399
238.7695, 86.9141, 184.082, 202.6367, 195.8008, 68.8477, 5.3711, 188.9648, 204.5898, 211.4258, 218.2617, 1.9531, 85.4492, 80.5664, 71.2891, 142.5781, 20.9961, 20.0195, 65.4297, 75.6836
#SHOT: 159243 TIME: 388.911
97.6563, 62.9883, 156.7383, 238.7695, 195.8008, 218.2617, 188.9648, 202.6367, 204.5898, 5.8594, 211.4258, 2.4414, 80.5664, 142.5781, 20.0195, 71.2891, 85.4492, 21.4844, 65.4297, 75.6836
#SHOT: 159243 TIME: 389.423
69.8242, 23.4375, 190.918, 199.2188, 219.7266, 211.4258, 195.8008, 85.9375, 142.5781, 204.5898, 202.6367, 87.4023, 5.8594, 188.9648, 67.8711, 71.2891, 80.5664, 21.4844, 65.4297, 75.6836
#SHOT: 159243 TIME: 389.935
142.5781, 13.6719, 219.7266, 83.4961, 21.4844, 190.918, 72.2656, 204.5898, 195.8008, 202.6367, 188.9648, 87.4023, 85.9375, 70.3125, 22.4609, 67.8711, 80.5664, 20.5078, 65.4297, 75.6836
#SHOT: 159243 TIME: 390.447
5.3711, 190.918, 87.4023, 211.4258, 83.9844, 13.1836, 195.8008, 219.7266, 188.9648, 202.6367, 184.082, 204.5898, 67.3828, 21.4844, 70.3125, 85.4492, 80.5664, 22.4609, 65.4297, 75.6836
#SHOT: 159243 TIME: 390.959
149.4141, 241.2109, 190.918, 70.8008, 195.8008, 218.2617, 202.6367, 184.082, 87.8906, 20.0195, 12.6953, 219.7266, 211.4258, 188.9648, 204.5898, 85.4492, 80.5664, 21.9727, 65.4297, 75.6836
#SHOT: 159243 TIME: 391.471
85.9375, 190.918, 11.7188, 202.6367, 1.9531, 63.4766, 218.2617, 195.8008, 219.7266, 211.4258, 87.4023, 19.043, 204.5898, 69.8242, 188.9648, 22.9492, 80.5664, 65.4297, 21.9727, 75.6836
#SHOT: 159243 TIME: 391.983
7.8125, 11.2305, 190.918, 218.2617, 219.7266, 149.9023, 211.4258, 87.4023, 85.4492, 204.5898, 1.9531, 195.8008, 3.418, 69.8242, 22.9492, 188.9648, 80.0781, 21.9727, 65.4297, 75.6836
#SHOT: 159243 TIME: 392.495
5.3711, 197.7539, 1.9531, 23.4375, 247.0703, 3.418, 204.5898, 21.9727, 190.918, 68.3594, 211.4258, 188.9648, 87.4023, 149.9023, 195.8008, 85.4492, 70.3125, 80.0781, 65.4297, 75.6836
#SHOT: 159243 TIME: 393.007
5.3711, 140.625, 9.2773, 218.2617, 197.7539, 184.082, 188.9648, 190.918, 204.5898, 247.0703, 20.9961, 211.4258, 149.9023, 85.4492, 87.4023, 195.8008, 69.8242, 80.0781, 65.4297, 75.6836
#SHOT: 159243 TIME: 393.519
150.3906, 190.918, 84.9609, 247.5586, 67.8711, 218.2617, 8.7891, 184.082, 188.9648, 204.5898, 87.4023, 211.4258, 63.4766, 1.9531, 21.9727, 195.8008, 70.3125, 65.4297, 79.5898, 75.1953
#SHOT: 159243 TIME: 394.031
182.1289, 218.2617, 247.5586, 242.1875, 184.082, 15.1367, 202.6367, 188.9648, 8.3008, 204.5898, 70.8008, 68.3594, 211.4258, 1.9531, 63.4766, 195.8008, 21.9727, 65.4297, 79.5898, 75.6836
#SHOT: 159243 TIME: 394.543
5.3711, 15.1367, 229.9805, 240.2344, 184.082, 190.918, 83.9844, 72.7539, 218.2617, 242.1875, 188.9648, 202.6367, 204.5898, 195.8008, 68.3594, 211.4258, 21.9727, 79.5898, 65.4297, 75.6836
#SHOT: 159243 TIME: 395.055
233.3984, 240.2344, 67.8711, 190.918, 83.9844, 8.3008, 202.6367, 229.9805, 218.2617, 246.0938, 188.9648, 204.5898, 69.8242, 195.8008, 71.7773, 211.4258, 21.9727, 79.5898, 65.4297, 75.6836
#SHOT: 159243 TIME: 395.567
229.9805, 184.082, 90.8203, 19.5313, 202.6367, 218.2617, 71.2891, 8.3008, 190.918, 236.8164, 195.8008, 188.9648, 246.0938, 204.5898, 211.4258, 21.9727, 70.3125, 79.5898, 65.4297, 75.6836
#SHOT: 159243 TIME: 396.079
83.4961, 1.9531, 90.8203, 202.6367, 197.7539, 20.9961, 184.082, 209.4727, 195.8008, 218.2617, 85.9375, 70.3125, 204.5898, 190.918, 188.9648, 211.4258, 71.2891, 79.5898, 65.4297, 75.6836
#SHOT: 159243 TIME: 396.591
7.3242, 175.293, 31.25, 197.7539, 238.7695, 204.5898, 184.082, 202.6367, 209.4727, 195.8008, 218.2617, 190.918, 188.9648, 211.4258, 78.125, 21.4844, 71.2891, 80.0781, 65.4297, 75.6836
#SHOT: 159243 TIME: 397.103
3.9063, 238.7695, 184.082, 197.7539, 218.2617, 209.4727, 190.918, 202.6367, 188.9648, 81.0547, 211.4258, 204.5898, 195.8008, 22.9492, 71.7773, 79.5898, 70.3125, 78.125, 65.4297, 76.1719
#SHOT: 159243 TIME: 397.615
218.2617, 192.3828, 209.4727, 2.4414, 85.9375, 202.6367, 190.918, 3.9063, 188.9648, 204.5898, 23.4375, 211.4258, 195.8008, 21.4844, 72.2656, 79.5898, 78.125, 70.3125, 65.4297, 76.1719
#SHOT: 159243 TIME: 398.127
175.293, 197.7539, 202.6367, 192.3828, 90.8203, 218.2617, 190.918, 2.9297, 209.4727, 204.5898, 195.8008, 211.4258, 188.9648, 70.3125, 85.9375, 21.9727, 71.7773, 79.5898, 65.4297, 76.1719
#SHOT: 159243 TIME: 398.639
26.3672, 175.293, 63.4766, 90.332, 197.7539, 82.0313, 60.0586, 218.2617, 247.5586, 190.918, 211.4258, 195.8008, 204.5898, 188.9648, 86.4258, 21.9727, 80.0781, 71.2891, 64.9414, 76.1719
#SHOT: 159243 TIME: 399.151
175.293, 86.4258, 190.918, 73.2422, 197.7539, 83.9844, 218.2617, 82.0313, 211.4258, 204.5898, 247.0703, 188.9648, 23.4375, 195.8008, 67.8711, 22.4609, 80.0781, 71.2891, 65.4297, 76.1719
#SHOT: 159243 TIME: 399.663
184.082, 245.6055, 5.3711, 190.918, 188.9648, 79.1016, 1.9531, 23.4375, 218.2617, 204.5898, 61.5234, 85.9375, 67.3828, 211.4258, 195.8008, 82.0313, 80.5664, 65.4297, 70.8008, 76.1719
#SHOT: 159243 TIME: 400.175
3.418, 219.7266, 202.6367, 184.082, 188.9648, 61.5234, 218.2617, 1.9531, 62.9883, 79.1016, 83.0078, 204.5898, 72.7539, 195.8008, 211.4258, 85.4492, 81.543, 64.9414, 70.8008, 75.6836
#SHOT: 159243 TIME: 400.687
225.0977, 184.082, 190.918, 232.4219, 7.3242, 15.1367, 218.2617, 202.6367, 188.9648, 195.8008, 211.4258, 79.1016, 204.5898, 62.0117, 85.4492, 81.543, 83.0078, 64.9414, 70.8008, 75.6836
#SHOT: 159243 TIME: 401.199
218.2617, 5.3711, 3.9063, 246.0938, 190.918, 15.1367, 25.8789, 79.1016, 62.0117, 188.9648, 81.543, 204.5898, 195.8008, 202.6367, 211.4258, 73.7305, 83.0078, 65.4297, 70.8008, 75.6836
#SHOT: 159243 TIME: 401.711
80.0781, 184.082, 90.8203, 188.9648, 5.3711, 1.9531, 190.918, 204.5898, 84.9609, 211.4258, 23.4375, 195.8008, 202.6367, 26.3672, 73.2422, 83.4961, 82.0313, 65.4297, 70.3125, 75.6836
#SHOT: 159243 TIME: 402.223
53.7109, 184.082, 5.3711, 18.5547, 188.9648, 84.9609, 202.6367, 190.918, 79.5898, 22.9492, 204.5898, 211.4258, 195.8008, 24.4141, 25.8789, 82.5195, 71.2891, 64.9414, 76.1719, 70.3125
#SHOT: 159243 TIME: 402.735
